complicated	 criminal_triples/case_18.txt	 analysis	 is	 complicated endeavor 	 Hall also reached no holding as to the evaluation of IQ when an Atkins claimant presents multiple scores, noting only that "the analysis of multiple IQ scores jointly is a complicated endeavor.
comply	 criminal_triples/case_18.txt	 CCA 's adherence	 comply with	 Eighth Amendment 	 We granted certiorari to determine whether the CCA's adherence to superseded medical standards and its reliance on Briseno comply with the Eighth Amendment and this Court's precedents
components	 criminal_triples/case_15.txt	 Common-law principles	 are meant	 serving as source of inspired examples than of prefabricated components 	 Common-law principles are meant to guide rather than to control the definition of §1983 claims, serving "more as a source of inspired examples than of prefabricated components.
comport	 criminal_triples/case_19.txt	 State	 comport with	 due process 	 To comport with due process, a State may not impose anything more than minimal procedures on the refund of exactions dependent upon a conviction subsequently invalidated
comprehend	 criminal_triples/case_18.txt	 he	 comprehend	 standards of measure 	 At 13, Moore lacked basic understanding of the days of the week, the months of the year, and the seasons; he could scarcely tell time or comprehend the standards of measure or the basic principle that subtraction is the reverse of addition
compromise	 criminal_triples/case_17.txt	 opinion	 has	 hallmarks of compromise 	 The opinion in Ake has all the hallmarks of a compromise
computer	 criminal_triples/case_14.txt	 petitioner	 on	 computer 	 After federal agents found child pornography on petitioner's computer, he pleaded guilty to possessing a visual depiction of a minor engaging in sexually explicit conduct, in violation of 18 U. S. C. §§2252(a)(4)(B) and (b)(2), an offense requiring a district court to "make restitution to the victim of the offense," §3663A(a)(1)
conceded	 criminal_triples/case_11.txt	 Government	 conceded On	 appeal 	 On appeal, the Government conceded that the performance of Lee's attorney had been deficient
conceived	 criminal_triples/case_19.txt	 sums	 served	 for children conceived 	 Compensation under the Exoneration Act includes $70,000 per year of incarceration for the wrongful conviction; additional sums per year served while the defendant is under a sentence of death, or placed on parole or probation or on a sex offender registry; compensation for child support payments due during incarceration; tuition waivers at state institutions of higher education for the exonerated person and for any children conceived or legally adopted before the incarceration; and reasonable attorney's fees for bringing an Exoneration Act claim
concentrating	 criminal_triples/case_18.txt	 habeas court	 concentrating on	 Moore 's weaknesses 	 The habeas court, the CCA concluded, had erred by concentrating on Moore's adaptive weaknesses
conceptual	 criminal_triples/case_18.txt	 significant limitations	 is in	 conceptual adaptive skills 	 E.g., AAIDD-11, at 47 ("significant limitations in conceptual, social, or practical adaptive skills [are] not outweighed by the potential strengths in some adaptive skills"); DSM-5, at 33, 38 (inquiry should focus on "[d]eficits in adaptive functioning"; deficits in only one of the three adaptive-skills domains suffice to show adaptive deficits); see Brumfield, 576 U. S., at ___ (slip op., at 15) ("[I]ntellectually disabled persons may have 'strengths in social or physical capabilities, strengths in some adaptive skill areas, or strengths in one aspect of an adaptive skill in which they otherwise show an overall limitation.' 
concern	 criminal_triples/case_11.txt	 Guilty pleas	 rarely give	 rise to concern 	 Guilty pleas "rarely" give rise to the "concern that unfair procedures may have resulted in the conviction of an innocent defendant.
concerned	 criminal_triples/case_18.txt	 specification	 is	 concerned 	 And we have focused on state enactments in this realm because of the "deference we owe to the decisions of the state legislatures under our federal system . . . where the specification of punishments is concerned.
concerning	 criminal_triples/case_17.txt	 psychiatrist	 concerning	 role with criminal defendant 	 L. Rev. 1329, 1356 (1993) (calling this the "preeminent ambiguity" in the opinion); Harris, Ake Revisited: Expert Psychiatric Witnesses Remain Beyond Reach for the Indigent, 68 N. C. L. Rev. 763, 768, n. 44 (1990) ("The Court gave mixed signals concerning the psychiatrist's role with regard to a criminal defendant, resulting in lower court disagreement on the proper interpretation of Ake on this point"); Comment, A Question of Competence: The Indigent Criminal Defendant's Right to Adequate and Competent Psychiatric Assistance After Ake v. Oklahoma, 14 Vt
concerns	 criminal_triples/case_12.txt	 problem	 concerns	 unconscionably long periods 	 That problem concerns the unconscionably long periods of time that prisoners often spend on death row awaiting execution
conclude	 criminal_triples/case_11.txt	 we	 conclude In	 unusual circumstances 	 In the unusual circumstances of this case, we conclude that Lee has adequately demonstrated a reasonable probability that he would have rejected the plea had he known that it would lead to mandatory deportation
concluded	 criminal_triples/case_11.txt	 District Court	 concluded from	 Strickland 	 Applying our two-part test for ineffective assistance claims from Strickland v. Washington, 466 U. S. 668 (1984), the District Court concluded that Lee's counsel had performed deficiently by giving improper advice about the deportation consequences of the plea
concluding	 criminal_triples/case_12.txt	 District Court	 concluding	 that state court 	 The District Court denied Madison's petition after concluding that the state court "correctly applied Ford and Panetti" and did not make an "unreasonable determination of the facts in light of the evidence.
conclusion	 criminal_triples/case_11.txt	 Court 's precedents	 support	 conclusion 	 Neither the Sixth Amendment nor this Court's precedents support that conclusion
conclusions	 criminal_triples/case_17.txt	 it	 draw	 plausible conclusions 	 A psychiatrist may, among other things, "gather facts," "analyze the information gathered and from it draw plausible conclusions," and "know the probative questions to ask of the opposing party's psychiatrists and how to interpret their answers.
concur	 criminal_triples/case_19.txt	 I	 concur For	 reasons 	 For these reasons, I concur only in the judgment
concurrence	 criminal_triples/case_12.txt	 I	 join	 Court for reason set forth in Justice Ginsburg 's concurrence 	 I join the Court's per curiam disposition of this case for the reason set forth in Justice Ginsburg's concurrence (which I also join)
concurring	 criminal_triples/case_12.txt	 Justice Sotomayor	 join	 concurring 	 Justice Ginsburg, with whom Justice Breyer and Justice Sotomayor join, concurring
